1631200080000.0, 46888.51, 46888.51, 46803.84, 46803.84, SELL
1631200500000.0, 46996.56, 47495.46, 46941.01, 46943.28, SELL
1631200980000.0, 46852.72, 46895.51, 46852.72, 46893.07, BUY
1631201340000.0, 46880.0, 46889.46, 46880.0, 46884.17, BUY
1631201580000.0, 46889.31, 47500.0, 46861.33, 46866.87, SELL
1631201760000.0, 46814.2, 46842.13, 46176.25, 46840.57, BUY
1631202000000.0, 46818.43, 46828.0, 46801.08, 46801.08, SELL
1631202420000.0, 46914.4, 46916.91, 46065.61, 46895.4, SELL
1631202660000.0, 46951.24, 46951.24, 46927.58, 46927.8, SELL
1631202840000.0, 46906.64, 46906.64, 46901.6, 46906.64, BUY
1631203080000.0, 47020.0, 47020.3, 46991.3, 46995.21, SELL
1631203200000.0, 46997.29, 47037.86, 46992.67, 47031.09, BUY
1631203380000.0, 47000.38, 47006.41, 46989.55, 47000.0, SELL
1631203740000.0, 46897.93, 47037.86, 46888.65, 46902.26, BUY
1631204220000.0, 46860.0, 46870.0, 46853.22, 46863.94, BUY
1631204460000.0, 47037.43, 47037.43, 46944.01, 46950.01, SELL
1631204760000.0, 46992.04, 47002.08, 46950.01, 46957.11, SELL
1631205060000.0, 47107.98, 47115.0, 47057.75, 47062.47, SELL
1631205180000.0, 47025.89, 47044.4, 47025.01, 47041.53, BUY
1631205420000.0, 47140.1, 47140.1, 47079.92, 47099.74, SELL
1631205720000.0, 47179.86, 47182.79, 47155.66, 47174.76, SELL
1631205960000.0, 47097.3, 47119.96, 47097.3, 47119.96, BUY
1631206200000.0, 47160.03, 47160.03, 47137.04, 47137.04, SELL
1631206500000.0, 47315.61, 47378.41, 47241.41, 47261.14, SELL
1631206680000.0, 47138.01, 47232.79, 47134.51, 47232.79, BUY
1631206920000.0, 47141.86, 47180.44, 47141.86, 47158.18, BUY
1631207040000.0, 47195.97, 47234.41, 47175.72, 47186.87, SELL
1631207640000.0, 47173.39, 47183.0, 47146.81, 47167.5, SELL
1631207760000.0, 47115.04, 47144.97, 47115.04, 47125.55, BUY
1631208060000.0, 47140.08, 47140.08, 47084.4, 47110.22, SELL
1631208540000.0, 47029.93, 47058.53, 47029.93, 47058.53, BUY
1631208960000.0, 46976.34, 46986.59, 46965.7, 46970.34, SELL
1631209140000.0, 46988.84, 46988.84, 46861.84, 46890.04, SELL
1631209680000.0, 46925.39, 46941.38, 46913.18, 46913.18, SELL
1631209860000.0, 46857.77, 46857.77, 46857.77, 46857.77, BUY
1631209980000.0, 46819.17, 46854.73, 46819.17, 46853.69, BUY
1631210100000.0, 46857.82, 46857.82, 46814.58, 46844.94, SELL
1631210220000.0, 46800.83, 46818.5, 46794.46, 46807.8, BUY
1631210400000.0, 46761.51, 46810.4, 46761.47, 46810.4, BUY
1631210580000.0, 46767.08, 46806.32, 46628.86, 46806.32, BUY
1631210700000.0, 46783.38, 46811.6, 46775.02, 46811.6, BUY
1631210940000.0, 46810.05, 46817.08, 46788.62, 46800.01, SELL
1631211060000.0, 46745.41, 46777.26, 46745.41, 46770.46, BUY
1631211240000.0, 46646.58, 46656.65, 46618.01, 46650.3, BUY
1631212380000.0, 46720.94, 46728.31, 46674.44, 46697.04, SELL
1631212440000.0, 46665.98, 46732.15, 46663.7, 46732.15, BUY
1631718240000.0, 47896.43, 47919.17, 47815.97, 47831.27, SELL
1631718480000.0, 47866.93, 47900.02, 47811.88, 47900.02, BUY
1631719020000.0, 48127.61, 48129.38, 48097.0, 48121.8, SELL
1631719260000.0, 48006.44, 48020.45, 47991.88, 48015.15, BUY
1631719380000.0, 48071.52, 48071.52, 48029.97, 48035.3, SELL
1631719500000.0, 47980.98, 48058.0, 47980.98, 48019.83, BUY
1631719620000.0, 48041.27, 48055.95, 48027.35, 48039.11, SELL
1631719740000.0, 48027.83, 48049.11, 48022.65, 48045.01, BUY
1631719920000.0, 48160.25, 48164.9, 48095.19, 48140.47, SELL
1631720040000.0, 48129.41, 48149.95, 48110.3, 48142.93, BUY
1631720220000.0, 48181.12, 48190.33, 48153.13, 48167.36, SELL
1631720340000.0, 48153.84, 48177.0, 48153.24, 48175.01, BUY
1631720580000.0, 48275.67, 48297.26, 48046.89, 48214.24, SELL
1631720760000.0, 48243.0, 48260.0, 48227.84, 48232.32, SELL
1631720940000.0, 48192.03, 48222.97, 48192.03, 48206.46, BUY
1631721120000.0, 48149.31, 48185.22, 48149.26, 48175.99, BUY
1631721600000.0, 48276.46, 48291.88, 48255.34, 48275.06, SELL
1631721780000.0, 48294.82, 48336.03, 48254.79, 48257.67, SELL
1631721900000.0, 48212.16, 48272.98, 48212.16, 48250.0, BUY
1631722080000.0, 48276.14, 48276.14, 48224.51, 48231.44, SELL
1631722200000.0, 48220.01, 48270.5, 48214.27, 48270.5, BUY
1631722440000.0, 48362.92, 48362.93, 48302.49, 48313.6, SELL
1631722620000.0, 48385.21, 48395.0, 48320.87, 48379.3, SELL
1631722800000.0, 48416.95, 48423.09, 48333.42, 48333.42, SELL
1631722920000.0, 48303.42, 48340.0, 48299.62, 48334.55, BUY
1631723040000.0, 48334.69, 48334.69, 48281.69, 48294.46, SELL
1631723400000.0, 48185.01, 48225.32, 48185.0, 48225.32, BUY
1631723760000.0, 48167.6, 48239.37, 48156.68, 48221.32, BUY
1631724180000.0, 48267.23, 48267.23, 48243.45, 48247.1, SELL
1631724600000.0, 48192.89, 48201.0, 48190.51, 48199.56, BUY
1631724840000.0, 48154.89, 48159.99, 48150.05, 48155.3, BUY
1631725140000.0, 48050.0, 48060.0, 48049.73, 48059.3, BUY
1631725560000.0, 48145.6, 48160.93, 48137.14, 48139.74, SELL
1631725680000.0, 48125.0, 48149.92, 48125.0, 48142.23, BUY
1631725980000.0, 48150.83, 48150.83, 48128.0, 48131.56, SELL
1631726160000.0, 48140.86, 48150.0, 48111.08, 48111.09, SELL
1631726280000.0, 48091.93, 48121.06, 48087.05, 48120.19, BUY
1631726520000.0, 48150.83, 48150.83, 48134.91, 48137.52, SELL
1631726640000.0, 45330.76, 45330.76, 44268.11, 45330.76, BUY
1631726940000.0, 48204.95, 48207.3, 48177.07, 48189.0, SELL
1631727240000.0, 48231.2, 48242.83, 48216.69, 48223.0, SELL
1631727360000.0, 48203.65, 48214.29, 48203.65, 48203.72, BUY
1631727540000.0, 48247.27, 48247.27, 48219.44, 48220.66, SELL
1631728020000.0, 48143.13, 48172.99, 48140.0, 48172.99, BUY
1631728200000.0, 48257.43, 48257.43, 48231.13, 48232.55, SELL
1631728560000.0, 48032.43, 48074.83, 48030.46, 48056.71, BUY
1631728680000.0, 48109.34, 48109.35, 47793.2, 48056.99, SELL
1631728800000.0, 47982.53, 48047.63, 47982.53, 48028.78, BUY
1631728920000.0, 48038.33, 48038.37, 47963.31, 47963.36, SELL
1631729100000.0, 47897.38, 47920.0, 47793.2, 47920.0, BUY
1631729280000.0, 47862.01, 47872.96, 47850.03, 47872.43, BUY
1631729520000.0, 47972.49, 47979.7, 47932.93, 47959.99, SELL
1631730000000.0, 47936.13, 47995.0, 47936.12, 47994.01, BUY
1631730120000.0, 47995.73, 48017.41, 47920.29, 47925.06, SELL
1631730360000.0, 47970.83, 47998.95, 47922.94, 47942.15, SELL
1631730540000.0, 47987.81, 47987.81, 47968.74, 47978.05, SELL
1631730720000.0, 48028.05, 48033.01, 47994.65, 47999.66, SELL
1631730900000.0, 47929.3, 47967.83, 47925.8, 47936.66, BUY
1631731080000.0, 47893.3, 47914.06, 47893.3, 47912.81, BUY
1631784060000.0, 47979.05, 48113.24, 43197.32, 48113.24, BUY
1631784300000.0, 48125.89, 48176.54, 48125.55, 48173.09, BUY
1631784420000.0, 48214.51, 48349.46, 48189.25, 48200.0, SELL
