1631174400.0,46275.01000000,46495.75000000,46210.01000000,46486.76000000,786.29016000,1631175299999,36453953.78623740,19849,369.40261000,17126508.98308120,0
1631175300.0,46486.75000000,46560.00000000,46333.41000000,46457.42000000,948.16922000,1631176199999,44038352.24934530,23885,441.01811000,20484698.80514750,0
1631176200.0,46457.43000000,46463.72000000,46362.01000000,46380.56000000,437.08704000,1631177099999,20284368.87182630,14335,207.27268000,9619356.73720990,0
1631177100.0,46382.88000000,46382.88000000,46159.01000000,46272.06000000,525.18919000,1631177999999,24298175.94579600,13979,213.06102000,9856745.62051930,0
1631178000.0,46272.07000000,46382.80000000,46207.22000000,46363.80000000,317.38280000,1631178899999,14698866.64164260,9910,164.33944000,7611506.43945780,0
1631178900.0,46363.79000000,46389.28000000,46229.50000000,46303.18000000,408.15354000,1631179799999,18901390.24895840,11331,186.07040000,8615984.88207740,0
1631179800.0,46303.19000000,46340.16000000,46223.00000000,46265.59000000,398.89048000,1631180699999,18456911.91573220,11486,162.36838000,7513088.91060860,0
1631180700.0,46265.59000000,46394.40000000,46111.11000000,46160.88000000,592.06774000,1631181599999,27380798.42821730,15214,265.44316000,12274743.62530790,0
1631181600.0,46160.88000000,46183.09000000,45976.12000000,46116.54000000,708.54106000,1631182499999,32648147.64842240,17847,333.32930000,15359925.95896510,0
1631182500.0,46116.54000000,46132.08000000,45888.38000000,46071.28000000,809.80571000,1631183399999,37267412.63599840,18463,377.01398000,17351548.31057490,0
1631183400.0,46071.27000000,46162.09000000,45963.94000000,45977.86000000,524.64612000,1631184299999,24157919.99915510,14206,242.49231000,11167376.97192720,0
1631184300.0,45977.87000000,46165.05000000,45932.38000000,46153.01000000,414.01404000,1631185199999,19077438.90035230,11642,219.24212000,10102778.06652910,0
1631185200.0,46153.00000000,46285.89000000,46070.80000000,46256.61000000,354.55724000,1631186099999,16382754.79294080,11350,191.38899000,8843813.41447600,0
1631186100.0,46256.61000000,46326.91000000,46211.96000000,46310.13000000,399.78927000,1631186999999,18503641.65538910,10215,168.04164000,7775962.49460890,0
1631187000.0,46310.12000000,46390.00000000,46283.00000000,46389.39000000,446.20295000,1631187899999,20675039.02046530,11790,162.06169000,7510000.47306780,0
1631187900.0,46389.39000000,46414.14000000,46253.57000000,46293.15000000,474.52990000,1631188799999,21988261.42273130,12252,220.35543000,10210809.14363040,0
1631188800.0,46293.15000000,46580.24000000,46293.14000000,46318.50000000,861.39240000,1631189699999,40001774.60045650,17426,463.97277000,21548517.04087790,0
1631189700.0,46318.50000000,46381.66000000,46000.00000000,46033.40000000,772.33577000,1631190599999,35627206.36923110,20165,300.30308000,13856819.75969140,0
1631190600.0,46033.39000000,46033.40000000,45599.00000000,45740.32000000,1587.10535000,1631191499999,72672060.39841260,41825,702.77120000,32179259.96321280,0
1631191500.0,45742.35000000,46850.00000000,45712.57000000,46670.70000000,2155.24756000,1631192399999,99973283.53615440,42976,1196.29851000,55499653.28323630,0
1631192400.0,46670.71000000,47135.00000000,46654.03000000,46900.04000000,2251.72532000,1631193299999,105754400.04176660,45990,1114.28832000,52328388.99150110,0
1631193300.0,46900.01000000,47240.68000000,46900.00000000,47121.92000000,1359.36662000,1631194199999,64058556.74953460,28920,649.02956000,30579289.27530590,0
1631194200.0,47121.92000000,47175.76000000,46875.18000000,46970.17000000,818.55270000,1631195099999,38507847.04523590,20134,376.05476000,17691168.94781030,0
1631195100.0,46970.17000000,46989.29000000,46838.74000000,46875.98000000,630.64837000,1631195999999,29594415.31065440,15113,324.17886000,15214084.99900030,0
1631196000.0,46875.97000000,47180.00000000,46872.80000000,47074.79000000,617.22399000,1631196899999,29038712.61667640,16383,312.32261000,14692668.03790850,0
